Reporting Year,Reporting Month,D_Name,Proj_Name,Sec_NAme,AWC_ID,AWc_Name,Tot_UW_Normal,Tot_MUW,Tot_SUW,Tot_Wasting_Normal,Tot_Wasting_MAM,Tot_Wasting_SAM,Tot_Stunting_Normal,Tot_Stunting_MAM,Tot_Stunting_SAM
2025,8,KHAMMAM,KHAMMAM (R),Thanikella,2205141,Bodiyathanda,64,5,0,68,1,0,63,6,0
2025,8,KHAMMAM,KHAMMAM (R),Chirumarri,2205090,Suvarnapuram,24,5,1,29,1,0,24,5,1
2025,8,KHAMMAM,KHAMMAM (R),Chirumarri,2205092,Pammi - II,26,4,2,29,3,0,27,4,1
2025,8,KHAMMAM,KHAMMAM (R),Chirumarri,2205241,VV Krishnapuram III,32,3,1,34,2,0,31,4,1
2025,8,MULUGU,VENKATAPURAM,Wazeedu,2214150,Mandapaka,38,0,1,36,1,2,34,4,1
2025,8,WANAPARTHY,WANAPARTHY,Revally,1417130,Revally-I,38,1,0,38,1,0,38,1,0
2025,8,WANAPARTHY,WANAPARTHY,Revally,1417132,Revally-III,12,1,1,12,2,0,12,2,0
2025,8,MULUGU,VENKATAPURAM,Edjerlapalli,2214050,Pragallapalli-1,18,4,0,21,1,0,14,6,2
2025,8,MANCHERIAL,CHENNUR,Bheemaram,1906147,Bheemaram-IV,30,5,3,37,1,0,8,12,18
2025,8,MANCHERIAL,CHENNUR,Bheemaram,1906165,Kazipally,30,3,1,30,4,0,27,6,1
2025,8,PEDDAPALLI,PEDDAPALLY,Vennampally,2012022,KUNARAM-II,25,5,0,29,1,0,25,5,0
2025,8,SURYAPET,KODAD,Mellachervu,2306108,Vepalamadharam-II,77,3,0,79,1,0,80,0,0
2025,8,RANGAREDDY,CHEVELLA,SHANKAR PALLY,1502222,Lachhireddy guda,8,1,0,9,0,0,9,0,0
2025,8,WANAPARTHY,PEBBAIR,Chinnadagada,1410188,Peddamaroor-III,19,15,4,32,6,0,26,9,3
2025,8,RANGAREDDY,CHEVELLA,ALOOR,1502039,Aloor I,75,0,2,75,2,0,60,17,0
2025,8,RANGAREDDY,CHEVELLA,HIMAYATH NAGAR,1502104,Reddy pally,63,0,0,63,0,0,38,15,10
2025,8,RANGAREDDY,CHEVELLA,HIMAYATH NAGAR,1502107,Chinamagalaram I,100,1,0,100,1,0,46,40,15
2025,8,KHAMMAM,KAMEPALLI,Timmaraopeta,2220140,Rangapuram-2,20,1,0,20,1,0,20,1,0
2025,8,KHAMMAM,KAMEPALLI,Gatekarepally,2223016,K Kamalapuram-1,6,1,0,7,0,0,7,0,0
2025,8,KHAMMAM,KAMEPALLI,Gatekarepally,2223134,Madharam SC colony,26,2,0,26,1,1,28,0,0
2025,8,WANAPARTHY,PEBBAIR,Annaram,1410052,Gopulapur - I,36,0,0,35,1,0,28,7,1
2025,8,WANAPARTHY,PEBBAIR,Shakapur,1419279,Rampur,52,11,0,62,1,0,52,10,1
2025,8,RANGAREDDY,CHEVELLA,CHANDAN VELLY,1502175,Hythabad,111,14,5,129,1,0,70,24,36
2025,8,KHAMMAM,KAMEPALLI,Mucharla,2223147,Mucharla - 4,16,2,0,17,0,1,11,5,2
2025,8,KHAMMAM,KAMEPALLI,Kamepally,2223165,Pathalingala-1,15,3,0,16,1,1,9,6,3
2025,8,KHAMMAM,KAMEPALLI,Kamepally,2223215,Harichandrapuram,9,0,1,9,0,1,7,3,0
2025,8,MEDCHAL - MALKAJIGIRI,ALWAL,Alwal,1501163,Bandam (ward no-29),68,0,0,65,2,1,67,1,0
2025,8,SURYAPET,CHIVEMLA,Mothey,2317131,Kothagudem-1,17,5,1,21,1,1,15,8,0
2025,8,MAHABUBNAGAR,DEVERAKADRA,Kandur,1407205,RACHALA - III,24,8,1,31,2,0,14,15,4
2025,8,KHAMMAM,KALLUR,Peruvancha,2204040,Kappalabandam-1,25,1,0,25,1,0,26,0,0
2025,8,JANGAON,JANGAON,Narmetta,2101122,Mansingh thanda,19,1,0,19,1,0,20,0,0
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Mootakondur,2309141,Pittallollabavi,32,3,5,37,3,0,20,15,5
2025,8,MAHABUBNAGAR,DEVERAKADRA,Musapet,1407239,KANAKAPUR,17,0,0,16,1,0,2,6,9
2025,8,NALGONDA,NAKREKAL,Narketpally,2312153,Mandra-II,36,1,1,37,1,0,32,4,2
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Rajapet,2301036,Begampeta-3,28,8,0,35,1,0,26,10,0
2025,8,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401372,Vatuvarlapally-I,14,0,1,15,0,0,9,5,1
2025,8,MAHABUBNAGAR,DEVERAKADRA,Amisthapur,1407171,NEHRU NAGAR,28,4,2,34,0,0,18,6,10
2025,8,NAGARKURNOOL,ACHAMPETA (R) ,Mannanoor,1401121,Thurkapally,58,2,0,59,1,0,57,1,2
2025,8,YADADRI-BHUVANGIRI,ALAIR (R),Madhapoor,2301104,Rustahpuram,49,7,0,49,7,0,52,4,0
2025,8,RANGAREDDY,AMANGAL,Madgul,1402091,Anneboinpally,21,1,1,19,3,1,19,4,0
2025,8,RANGAREDDY,AMANGAL,Talakondapalle,1402159,Peddur(T),44,2,0,45,1,0,39,6,1
2025,8,VIKARABAD,KODANGAL,Hasnabad,1409043,YEKACHERU TANADA,16,0,1,16,1,0,5,5,7
2025,8,NAGARKURNOOL,ACHAMPETA (R) ,Achampet,1401006,Achampet-VI,76,7,1,82,2,0,66,17,1
2025,8,VIKARABAD,VIKARABAD,Vikarabad,1511004,Gangaram -II,93,29,1,118,5,0,57,57,9
2025,8,NIZAMABAD,ARMOOR,Mamidipally,1801122,Perkit-3,92,4,1,95,2,0,88,7,2
2025,8,MAHABUBABAD ,DORNAKAL,Kampally,2118165,Nallela - II,19,0,0,17,2,0,19,0,0
2025,8,MAHABUBABAD ,DORNAKAL,Kampally,2118172,Beelya Thanda,31,0,0,30,1,0,31,0,0
2025,8,PEDDAPALLI,MANTHANI,GUNJAPADUGU,2010019,Rachapally-1,16,4,0,20,0,0,16,3,1
2025,8,WARANGAL,NARSAMPET,RUDRAGUDEM,2112249,Narakkapet - I,29,2,1,30,2,0,26,6,0
2025,8,WARANGAL,NARSAMPET,RUDRAGUDEM,2112256,Yerrajeedu Thanda,15,0,0,14,1,0,7,1,7
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Elkathurthi,2001059,Elkathurthi-1,42,4,0,46,0,0,39,7,0
2025,8,HANMAKONDA,BHEEMADEVARA PALLY,Elkathurthi,2004196,Ramakrishnapur,21,0,2,22,1,0,19,2,2
2025,8,MEDAK,ALLADURG,Malkapur,1703129,G Venkatapur,45,0,0,45,0,0,43,2,0
2025,8,MAHABUBABAD ,DORNAKAL,Gollacharla,2118065,Bandamkommu thanda,23,0,0,21,2,0,23,0,0
2025,8,MAHABUBABAD ,DORNAKAL,Gollacharla,2118072,Jogya Thanda,37,3,0,35,5,0,39,1,0
2025,8,WARANGAL,NARSAMPET,MADANNAPET,2112049,Muthojipeta - I,40,1,1,41,0,1,35,5,2
2025,8,JAGITYAL,DHARMAPURI,jaina,2005189,Donthapur II,51,10,1,59,3,0,44,16,2
2025,8,KAMAREDDY,BANSWADA,Mohmednagar,1802015,Narva,36,11,3,44,6,0,41,6,3
